time,zone,sensor_idx,sensor_value,online,stale
2026-02-24T19:48:41.893406,1,0,28.50,1,0
2026-02-24T19:48:41.893406,1,1,27.10,1,0
2026-02-24T19:48:41.893406,1,2,25.20,1,0
2026-02-24T19:48:41.893406,1,3,0.00,1,0
2026-02-24T19:48:41.893406,1,4,0.00,1,0
2026-02-24T19:48:41.893406,1,5,0.00,1,0
2026-02-24T19:48:41.893406,1,6,0.00,1,0
2026-02-24T19:48:41.893406,1,7,0.00,1,0
2026-02-24T19:48:41.893406,1,8,0.00,1,0
2026-02-24T19:48:54.744089,1,0,28.50,1,0
2026-02-24T19:48:54.744089,1,1,27.10,1,0
2026-02-24T19:48:54.744089,1,2,25.30,1,0
2026-02-24T19:48:54.744089,1,3,0.00,1,0
2026-02-24T19:48:54.744089,1,4,0.00,1,0
2026-02-24T19:48:54.744089,1,5,0.00,1,0
2026-02-24T19:48:54.744089,1,6,0.00,1,0
2026-02-24T19:48:54.744089,1,7,0.00,1,0
2026-02-24T19:48:54.744089,1,8,0.00,1,0
2026-02-24T19:49:09.749054,1,0,28.60,1,0
2026-02-24T19:49:09.749054,1,1,27.10,1,0
2026-02-24T19:49:09.749054,1,2,25.20,1,0
2026-02-24T19:49:09.749054,1,3,0.00,1,0
2026-02-24T19:49:09.749054,1,4,0.00,1,0
2026-02-24T19:49:09.749054,1,5,0.00,1,0
2026-02-24T19:49:09.749054,1,6,0.00,1,0
2026-02-24T19:49:09.749054,1,7,0.00,1,0
2026-02-24T19:49:09.749054,1,8,0.00,1,0
2026-02-24T19:49:23.764617,1,0,28.50,1,0
2026-02-24T19:49:23.764617,1,1,12.50,1,0
2026-02-24T19:49:23.764617,1,2,25.30,1,0
2026-02-24T19:49:23.764617,1,3,0.00,1,0
2026-02-24T19:49:23.764617,1,4,0.00,1,0
2026-02-24T19:49:23.764617,1,5,0.00,1,0
2026-02-24T19:49:23.764617,1,6,0.00,1,0
2026-02-24T19:49:23.764617,1,7,0.00,1,0
2026-02-24T19:49:23.764617,1,8,0.00,1,0
2026-02-24T19:49:38.767660,1,0,28.60,1,0
2026-02-24T19:49:38.767660,1,1,27.10,1,0
2026-02-24T19:49:38.767660,1,2,25.30,1,0
2026-02-24T19:49:38.767660,1,3,0.00,1,0
2026-02-24T19:49:38.767660,1,4,0.00,1,0
2026-02-24T19:49:38.767660,1,5,0.00,1,0
2026-02-24T19:49:38.767660,1,6,0.00,1,0
2026-02-24T19:49:38.767660,1,7,0.00,1,0
2026-02-24T19:49:38.767660,1,8,0.00,1,0
